,formula,temperature,composition,expected_mfp,mat0_Unnamed: 0,mat0_e_above_hull,mat0_formation_energy_per_atom,mat0_band_gap,mat0_G_Reuss,mat0_G_VRH,mat0_G_Voigt,mat0_G_Voigt_Reuss_Hill,mat0_K_Reuss,mat0_K_VRH,mat0_K_Voigt,mat0_K_Voigt_Reuss_Hill,mat0_elastic_anisotropy,mat0_homogeneous_poisson,mat0_poisson_ratio,mat0_universal_anisotropy,mat0_nsites,mat0_V0,mat0_C,mat0_E0,mat0_B,mat1_Unnamed: 0,mat1_e_above_hull,mat1_formation_energy_per_atom,mat1_band_gap,mat1_G_Reuss,mat1_G_VRH,mat1_G_Voigt,mat1_G_Voigt_Reuss_Hill,mat1_K_Reuss,mat1_K_VRH,mat1_K_Voigt,mat1_K_Voigt_Reuss_Hill,mat1_elastic_anisotropy,mat1_homogeneous_poisson,mat1_poisson_ratio,mat1_universal_anisotropy,mat1_nsites,mat1_V0,mat1_C,mat1_E0,mat1_B
0,InAlAs,500.0,0.7000000000000001,1.1861100297656249e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,500.0,0.8,1.1062991454133968e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,500.0,0.9,1.0401748692141665e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,500.0,1.0,1.3050441990597315e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.0,1.3793003591229158e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.1,5.8119723784792915e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.2,6.045328951941108e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.30000000000000004,6.629039896368723e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.4,7.424406572385335e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.5,9.211308845391907e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.6000000000000001,1.0598397800421434e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.7000000000000001,9.921085322854922e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.8,9.280933915213812e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,0.9,8.716001799660154e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,600.0,1.0,1.071513644744345e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.0,1.177764478921509e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.1,5.070192447149987e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.2,5.218330348883562e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.30000000000000004,5.708610465503764e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.4,6.390860826607142e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.5,7.914258764796305e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.6000000000000001,9.12365562233255e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.7000000000000001,8.536614370419146e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.8,8.072233486979082e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,0.9,7.54750735279822e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,700.0,1.0,9.096520202210721e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.0,1.0277578849234035e-07,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.1,4.51465428678791e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.2,4.5889286603630996e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.30000000000000004,5.005419768011071e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.4,5.5936819762333615e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.5,6.94226586054044e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.6000000000000001,8.010625689190579e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.7000000000000001,7.503052721353021e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.8,7.125165623669753e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,0.9,6.660144785471503e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InAlAs,800.0,1.0,7.918133648345868e-08,0,0,-0.2289677000000001,0.3049999999999997,24.0,25.0,27.0,25.0,49.0,49.0,49.0,49.0,0.67,0.28,0.28,0.67,2,29.670478080639167,5.753828469900421,-3.938645087074152,2.741495847553315,0,0,-0.4846066550000003,1.6871,37.0,39.0,41.0,39.0,70.0,70.0,70.0,70.0,0.54,0.26,0.26,0.54,2,23.568872842322005,5.024930957132822,-4.687034548877901,3.777606172881304
0,InGaP,200.0,0.0,1.3491077099856567e-06,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.1,7.776592496300475e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.2,8.786849961056376e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.30000000000000004,8.222642979233305e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.4,7.091181571314571e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.5,5.237187383431235e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.6000000000000001,5.128031789753877e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.7000000000000001,3.880655026886031e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.8,3.165691118802387e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,0.9,2.7599754647118217e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,200.0,1.0,3.459576153256646e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.0,8.033873533859072e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.1,4.3112622331546914e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.2,4.986661949458899e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.30000000000000004,4.757387889384802e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.4,4.116879174793372e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.5,3.008470582697571e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.6000000000000001,2.939566108161767e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
0,InGaP,300.0,0.7000000000000001,2.2271728832836167e-07,0,0,-0.4086167242857135,1.6843000000000004,50.0,52.0,54.0,52.0,76.0,76.0,76.0,76.0,0.4,0.22,0.22,0.4,2,20.86049857499988,5.330589822013781,-4.629680986182535,4.281815766495625,0,0,-0.2058014592857144,0.4664000000000001,29.0,31.0,33.0,31.0,59.0,59.0,59.0,59.0,0.63,0.28,0.28,0.63,2,26.489853533915024,5.55329012199314,-4.291291735726355,3.3330336023507585
